id,dateupload,datetaken,lastupdate,ownername,latitude,longitude,tags,views,city,county,state
51691618006,1637372191,2013-12-07 21:58:15,1637464949,WarzauWynn,37.792516,-122.410687,fairmonthotel mannysantos sanfrancisco california unitedstates iso18102 locationcountysanfranciscocounty lens:id=176 exif:headline=011foy 50mmf18 datetaken:year=2013 locationcountryunitedstates datetaken:yearmonth=201312 datetaken:week=48 f2 datetaken:day=07 50mm datetaken:calendarday=1207 datetaken:doy=341 datetaken:date=20131207 locationregioncalifornia datetaken:unixtime=1386482295 locationlocalitychinatown danielaustinhoherd datetaken:month=12 datetaken:yearweek=2013w48,40,San Francisco,San Francisco County,California
51693975733,1637454385,2021-02-17 12:19:50,1637454391,gpferd,39.398438,-76.350398,animal bird food songsparrow sparrow sunflowerseed joppa maryland unitedstates,1,Edgewood,Harford County,Maryland
6806564569,1637425320,2012-01-01 00:00:00,1637425366,Phillip Kalantzis Cope,40.745216,-74.006652,highline meatpackingdistrict chelsea newyorkcity nyc manhattan phillipkalantziscope wherewelive,9253,Hoboken,Hudson County,New Jersey
51691076788,1637341653,2013-12-07 19:56:33,1637413598,WarzauWynn,37.784438,-122.408137,tienlehoherd sanfrancisco california unitedstates datetaken:unixtime=1386474993 locationneighbourhooddowntown lens:id=176 datetaken:yearmonth=201312 datetaken:week=48 iso1000 datetaken:yearweek=2013w48 datetaken:day=07 locationlocalitysanfrancisco datetaken:year=2013 exif:headline=975dtj datetaken:date=20131207 locationregioncalifornia locationcountryunitedstates f18 datetaken:month=12 50mmf18 danielaustinhoherd datetaken:doy=341 datetaken:calendarday=1207 locationcountysanfranciscocounty 50mm,33,San Francisco,San Francisco County,California
45675419305,1637443500,2018-12-11 14:23:14,1637443533,Matt Lino,26.072579,-80.164994,americanairlines airbusa321200 n925uy fortlauderdalehollywoodinternationalairport kfll aircraft airline airplane airport aviation plane departure “take off”,1074,Dania Beach,Broward County,Florida
51694592880,1637454381,2021-02-17 13:05:35,1637454391,gpferd,39.398897,-76.348914,animal bird carolinachickadee chickadee plant tree joppa maryland unitedstates,2,Edgewood,Harford County,Maryland
51690908462,1637376805,2016-12-09 04:39:13,1637378724,unkleD,39.220341,-121.153664,mushrooms setas mycology mycorryzal rot ferment microbes decay saprophytic symbiotic woodlands understory northerncalifornia nevadacounty roughandready sierranevadafoothills california oakwoodlands nor cal photographers,79,Penn Valley,Nevada County,California
51694382054,1637454383,2021-02-17 12:17:04,1637454391,gpferd,39.398438,-76.350398,animal bird graycatbird joppa maryland unitedstates,1,Edgewood,Harford County,Maryland
51692509050,1637372902,2017-12-09 20:18:56,1637419974,Richard D. Price,37.756955,-122.438409,,3,San Francisco,San Francisco County,California
51688024765,1637185947,2019-01-19 08:49:59,1637469415,ChicagoBob46,26.464854,-82.134443,americanwhitepelican whitepelican pelican bird jndingdarlingnwr sanibel sanibelisland florida nature wildlife,669,Saint James City,Lee County,Florida
51647237261,1635814008,2015-02-01 14:25:49,1635819009,Eric Friedebach,47.89938,-122.280189,washington museum aviationmuseum aviation flyingheritagecombatarmormuseum,36,Mukilteo,Snohomish County,Washington
51694382054,1637454383,2021-02-17 12:17:04,1637454391,gpferd,39.398438,-76.350398,animal bird graycatbird joppa maryland unitedstates,1,Edgewood,Harford County,Maryland
45675419305,1637443500,2018-12-11 14:23:14,1637443533,Matt Lino,26.072579,-80.164994,americanairlines airbusa321200 n925uy fortlauderdalehollywoodinternationalairport kfll aircraft airline airplane airport aviation plane departure “take off”,1074,Dania Beach,Broward County,Florida
51650659934,1635884442,2015-01-31 15:29:11,1637006312,Eric Friedebach,47.121066,-122.426689,lemayfamilycollectionfoundation lemayfamilycollection washington carmuseum 1962lincolncontinentalconvertible 1962 lincoln continental convertible,2,Spanaway,Pierce County,Washington
51691076788,1637341653,2013-12-07 19:56:33,1637413598,WarzauWynn,37.784438,-122.408137,tienlehoherd sanfrancisco california unitedstates datetaken:unixtime=1386474993 locationneighbourhooddowntown lens:id=176 datetaken:yearmonth=201312 datetaken:week=48 iso1000 datetaken:yearweek=2013w48 datetaken:day=07 locationlocalitysanfrancisco datetaken:year=2013 exif:headline=975dtj datetaken:date=20131207 locationregioncalifornia locationcountryunitedstates f18 datetaken:month=12 50mmf18 danielaustinhoherd datetaken:doy=341 datetaken:calendarday=1207 locationcountysanfranciscocounty 50mm,33,San Francisco,San Francisco County,California
51691076788,1637341653,2013-12-07 19:56:33,1637413598,WarzauWynn,37.784438,-122.408137,tienlehoherd sanfrancisco california unitedstates datetaken:unixtime=1386474993 locationneighbourhooddowntown lens:id=176 datetaken:yearmonth=201312 datetaken:week=48 iso1000 datetaken:yearweek=2013w48 datetaken:day=07 locationlocalitysanfrancisco datetaken:year=2013 exif:headline=975dtj datetaken:date=20131207 locationregioncalifornia locationcountryunitedstates f18 datetaken:month=12 50mmf18 danielaustinhoherd datetaken:doy=341 datetaken:calendarday=1207 locationcountysanfranciscocounty 50mm,33,San Francisco,San Francisco County,California
51654332493,1636035136,2015-01-24 11:34:30,1637003857,Eric Friedebach,47.517897,-122.296317,museumofflight washington aviation aviationmuseum,7,Riverton,King County,Washington
45675419305,1637443500,2018-12-11 14:23:14,1637443533,Matt Lino,26.072579,-80.164994,americanairlines airbusa321200 n925uy fortlauderdalehollywoodinternationalairport kfll aircraft airline airplane airport aviation plane departure “take off”,1074,Dania Beach,Broward County,Florida
